Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/18 15:00:00,1808.1373751749918,0,734.8689382676799,0,0,0,0,0,0,0,0,0,0,0,0,1808.1373751749918,1808.1373751749918,0.0,2009.041527972213,0.0,1808.1373751749918,2009.041527972213
2019/07/18 16:00:00,1977.3715878164805,0,686.0755478039272,0,0,0,0,0,0,0,0,0,0,0,0,1977.3715878164805,1977.3715878164805,0.0,2197.0795420183117,0.0,1977.3715878164805,2197.0795420183117
2019/07/18 17:00:00,1922.799263879038,0,590.1231389384192,0,0,0,0,0,0,0,0,0,0,0,0,1922.799263879038,1922.799263879038,0.0,2136.4436265322647,0.0,1922.799263879038,2136.4436265322647
2019/07/18 18:00:00,1301.194760707408,0,277.8024835378725,0,0,0,0,0,0,0,0,0,0,0,0,1301.194760707408,1301.194760707408,0.0,1445.7719563415644,0.0,1301.194760707408,1445.7719563415644
2019/07/18 19:00:00,1287.8891381236656,0,277.72967519418495,0,0,0,0,0,0,0,0,0,0,0,0,1287.8891381236656,1287.8891381236656,0.0,1430.9879312485173,0.0,1287.8891381236656,1430.9879312485173
2019/07/18 20:00:00,966.9658112727283,0,229.15477288789296,0,0,0,0,0,0,0,0,0,0,0,0,966.9658112727283,966.9658112727283,0.0,1074.406456969698,0.0,966.9658112727283,1074.406456969698
2019/07/18 21:00:00,1069.2940107484085,0,254.16688949814466,0,0,0,0,0,0,0,0,0,0,0,0,1069.2940107484085,1069.2940107484085,0.0,1188.1044563871205,0.0,1069.2940107484085,1188.1044563871205
2019/07/18 22:00:00,829.0313740198036,0,412.6892345199649,0,0,0,0,0,0,0,0,0,0,0,0,829.0313740198036,829.0313740198036,0.0,921.145971133115,0.0,829.0313740198036,921.145971133115
2019/07/18 23:00:00,451.0721768963976,0,166.9551922587203,0,0,0,0,0,0,0,0,0,0,0,0,451.0721768963976,451.0721768963976,0.0,501.191307662664,0.0,451.0721768963976,501.191307662664
2019/07/19 00:00:00,883.9472511594753,0,1300.5597520431625,0,0,0,0,0,0,0,0,0,0,0,0,883.9472511594753,883.9472511594753,0.0,982.1636123994169,0.0,883.9472511594753,982.1636123994169
2019/07/19 01:00:00,361.8241671539215,0,130.12869348160092,0,0,0,0,0,0,0,0,0,0,0,0,361.8241671539215,361.8241671539215,0.0,402.0268523932461,0.0,361.8241671539215,402.0268523932461
2019/07/19 02:00:00,862.1285802960568,0,1178.6537556245046,0,0,0,0,0,0,0,0,0,0,0,0,862.1285802960568,862.1285802960568,0.0,957.9206447733965,0.0,862.1285802960568,957.9206447733965
2019/07/19 03:00:00,471.99874916539176,0,190.87533429419244,0,0,0,0,0,0,0,0,0,0,0,0,471.99874916539176,471.99874916539176,0.0,524.4430546282131,0.0,471.99874916539176,524.4430546282131
2019/07/19 04:00:00,1211.8910512060752,0,814.0407719622597,0,0,0,0,0,0,0,0,0,0,0,0,1211.8910512060752,1211.8910512060752,0.0,1346.5456124511945,0.0,1211.8910512060752,1346.5456124511945
2019/07/19 05:00:00,1236.5341499869567,0,202.81005513655936,0,0,0,0,0,0,0,0,0,0,0,0,1236.5341499869567,1236.5341499869567,0.0,1373.9268333188406,0.0,1236.5341499869567,1373.9268333188406
